symbol,trade_date,price,health_group,health_score,health_rank,rsi14,rsi_slope,rs5,rs10,rs_spread,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,price_vs_ema9_pct,price_vs_ma20_pct,obv_status,volume,vol_ma20,volume_ratio20,dist_from_ema9_pct,near_bottom_20_pct,near_bottom_60_pct,dist_high20,green2,early,pull,group,sector,market_score,market_regime,dryup,obv,volume_ratio,t3_return_pct,t5_return_pct,t10_return_pct,t3_max_gain_pct,t5_max_gain_pct,t10_max_gain_pct,t3_max_drawdown_pct,t5_max_drawdown_pct,t10_max_drawdown_pct,panel_source,obv_green,weekday,is_weekend,indicators_ok,is_trading_session,market_real_hist,market_forecast_hist,xs_median_ret_proxy,xs_median_rs10,xs_median_rsi,xs_median_dd20,xs_pct_nb20_le2,xs_pct_slope_pos,xs_pct_rsi_gt50,xs_pct_obv_green,xs_median_price,sync_bottom,sync_rebound,sess_i,price_lag1,price_lag2,price_lag3,rsi14_lag1,rsi14_lag2,rsi14_lag3,rsi_slope_lag1,rsi_slope_lag2,rsi_slope_lag3,rs5_lag1,rs5_lag2,rs5_lag3,rs10_lag1,rs10_lag2,rs10_lag3,rs_spread_lag1,rs_spread_lag2,rs_spread_lag3,ema9_ma20_slope_lag1,ema9_ma20_slope_lag2,ema9_ma20_slope_lag3,ema9_ma20_slope_change_lag1,ema9_ma20_slope_change_lag2,ema9_ma20_slope_change_lag3,price_vs_ema9_pct_lag1,price_vs_ema9_pct_lag2,price_vs_ema9_pct_lag3,price_vs_ma20_pct_lag1,price_vs_ma20_pct_lag2,price_vs_ma20_pct_lag3,volume_ratio20_lag1,volume_ratio20_lag2,volume_ratio20_lag3,near_bottom_20_pct_lag1,near_bottom_20_pct_lag2,near_bottom_20_pct_lag3,near_bottom_60_pct_lag1,near_bottom_60_pct_lag2,near_bottom_60_pct_lag3,dist_high20_lag1,dist_high20_lag2,dist_high20_lag3,health_score_lag1,health_score_lag2,health_score_lag3,obv_green_lag1,obv_green_lag2,obv_green_lag3,xs_pct_nb20_le2_lag1,xs_pct_nb20_le2_lag2,xs_pct_nb20_le2_lag3,xs_pct_slope_pos_lag1,xs_pct_slope_pos_lag2,xs_pct_slope_pos_lag3,market_real_hist_lag1,market_real_hist_lag2,market_real_hist_lag3,at_nb20_low,at_nb20_low_lag1,at_nb20_low_lag2,at_nb20_low_lag3,was_nb20_low_l3,days_since_nb20_low,rollmin5,at_rollmin5,px_chg1,up1,up1_lag1,up1_lag2,consec_up2,consec_up3,ret_t3,mfe_t3,mae_t3,ret_t5,mfe_t5,mae_t5,ret_t10,mfe_t10,mae_t10,ret_t15,mfe_t15,mae_t15,ret_t20,mfe_t20,mae_t20,xs_median_ret_t3,exret_t3,xs_median_ret_t5,exret_t5,xs_median_ret_t10,exret_t10,episode,in_july_cluster,split
PET,2026-08-05,39200.0,🌱 ĐANG HỒI,78.2,0.0,62.07,2.92,5.38,12.64,-7.260000000000001,37953.07,37027.5,2.5,2.07,3.28545227039605,5.867260819661069,🟢,375294.0,404635.0,0.927487735860714,3.29,12.64,22.23,-3.57,False,False,False,MUA EARLY,,4.9,🔴 Forecast rủi ro,False,69763906.0,,-0.7653061224489832,4.081632653061229,-2.5510204081632626,0.3826530612244916,4.081632653061229,4.081632653061229,-0.7653061224489832,-0.7653061224489832,-2.5510204081632626,pattern_lifecycle,True,Wednesday,False,True,True,5.2,0.0,4.01,2.425,44.84,-9.635000000000002,0.1267605633802817,0.2535211267605634,0.23943661971830985,0.5915492957746479,22000.0,False,False,9,40500.0,38000.0,38000.0,69.2,59.15,59.15,10.05,3.72,13.51,14.08,7.04,6.29,15.71,6.74,1.6,-1.6300000000000008,0.2999999999999998,4.69,2.21,0.86,0.43,2.47,2.17,2.65,7.309413844186197,2.5594797751356424,3.219974260198,9.675846941262488,3.4393586759762007,3.6636931554682617,2.78264980498759,0.4769769439122679,0.6592891999802829,16.38,9.2,9.2,26.29,18.49,18.49,4.38,-2.06,-2.06,73.5,76.4,77.8,True,True,True,0.04225352112676056,0.056338028169014086,0.20422535211267606,0.20422535211267606,0.11971830985915492,0.08450704225352113,6.5,5.8,3.8,False,False,False,False,False,,37500.0,False,-3.2098765432098775,False,True,False,False,False,0.3826530612244916,0.3826530612244916,-0.6377551020408156,2.933673469387754,4.081632653061229,-0.6377551020408156,-2.0408163265306145,4.081632653061229,-2.5510204081632626,,4.081632653061229,-2.5510204081632626,,4.081632653061229,-2.5510204081632626,2.064741658614222,-1.6820885973897304,1.742074471969557,1.1915989974181973,-1.5383478646372128,-0.5024684618934017,E2_EARLY_AUG_CONTINUATION,False,DISCOVERY
PET,2026-08-06,38950.0,🌱 ĐANG HỒI,75.9,0.0,60.04,0.89,2.5,8.19,-5.69,38280.45,37130.0,3.1,2.24,1.749065123320137,4.90169674117964,🟢,554400.0,372970.0,1.486446631096335,1.75,11.93,21.45,-4.65,False,False,False,PULL VỪA,,6.1,🔴 Forecast rủi ro,False,69584800.0,,1.0269576379974277,3.594351732991008,-1.4120667522464658,1.0269576379974277,4.7496790757381335,4.7496790757381335,-0.1283697047496756,-0.1283697047496756,-1.9255455712451908,pattern_lifecycle,True,Thursday,False,True,True,4.3,0.0,1.0950000000000002,1.55,45.89,-9.015,0.11267605633802817,0.3591549295774648,0.2746478873239437,0.5845070422535211,22175.0,False,False,10,39200.0,40500.0,38000.0,62.07,69.2,59.15,2.92,10.05,3.72,5.38,14.08,7.04,12.64,15.71,6.74,-7.260000000000001,-1.6300000000000008,0.2999999999999998,2.5,2.21,0.86,2.07,2.47,2.17,3.28545227039605,7.309413844186197,2.5594797751356424,5.867260819661069,9.675846941262488,3.4393586759762007,0.927487735860714,2.78264980498759,0.4769769439122679,12.64,16.38,9.2,22.23,26.29,18.49,-3.57,4.38,-2.06,78.2,73.5,76.4,True,True,True,0.1267605633802817,0.04225352112676056,0.056338028169014086,0.2535211267605634,0.20422535211267606,0.11971830985915492,5.2,6.5,5.8,False,False,False,False,False,,38000.0,False,-0.6377551020408156,False,False,True,False,False,4.7496790757381335,4.7496790757381335,1.0269576379974277,1.6688061617458283,4.7496790757381335,1.0269576379974277,-0.38510911424903815,4.7496790757381335,-1.9255455712451908,,4.7496790757381335,-1.9255455712451908,,4.7496790757381335,-1.9255455712451908,1.6180700836820106,3.131608992056123,0.3773638642059707,1.2914422975398576,-1.4469551295994976,1.0618460153504594,E2_EARLY_AUG_CONTINUATION,False,DISCOVERY
PET,2026-08-07,39350.0,🌱 ĐANG HỒI,72.0,0.0,61.69,-5.92,3.55,10.07,-6.5200000000000005,38486.36,37230.0,3.37,1.37,2.2440158019620515,5.694332527531554,🟢,596000.0,391010.0,1.5242576916191402,2.24,13.07,22.7,-3.67,False,False,False,GÀ TĂNG TỐC,,8.5,🟠 Forecast yếu,False,70180800.0,,3.684879288437104,0.6353240152477735,-1.397712833545106,3.684879288437104,3.684879288437104,3.684879288437104,-1.143583227445999,-1.143583227445999,-2.922490470139772,pattern_lifecycle,True,Friday,False,True,True,6.7,1.6,3.385,4.05,48.82,-6.654999999999999,0.06338028169014084,0.44366197183098594,0.4154929577464789,0.8098591549295775,22325.0,False,False,11,38950.0,39200.0,40500.0,60.04,62.07,69.2,0.89,2.92,10.05,2.5,5.38,14.08,8.19,12.64,15.71,-5.69,-7.260000000000001,-1.6300000000000008,3.1,2.5,2.21,2.24,2.07,2.47,1.749065123320137,3.28545227039605,7.309413844186197,4.90169674117964,5.867260819661069,9.675846941262488,1.486446631096335,0.927487735860714,2.78264980498759,11.93,12.64,16.38,21.45,22.23,26.29,-4.65,-3.57,4.38,75.9,78.2,73.5,True,True,True,0.11267605633802817,0.1267605633802817,0.04225352112676056,0.3591549295774648,0.2535211267605634,0.20422535211267606,4.3,5.2,6.5,False,False,False,False,False,,38000.0,False,1.0269576379974277,True,False,False,False,False,2.541296060991116,3.684879288437104,0.0,-0.12706480304955914,3.684879288437104,-0.12706480304955914,-0.12706480304955914,3.684879288437104,-2.9224904701397714,,3.684879288437104,-2.9224904701397714,,3.684879288437104,-2.9224904701397714,0.16652636492613393,2.3747696960649822,-1.9936250362213859,1.8665602331718267,0.0,-0.12706480304955914,E2_EARLY_AUG_CONTINUATION,False,HOLDOUT
PET,2026-08-10,39350.0,🌱 ĐANG HỒI,71.1,0.0,61.83,-5.77,3.55,10.85,-7.3,38587.09,37335.0,3.35,0.53,1.9771120341026016,5.397080487478245,🟢,223800.0,383615.0,0.5833974166807867,1.98,13.07,22.7,-3.67,False,False,False,PULL VỪA,,9.1,🟠 Forecast yếu,False,69808600.0,,0.6353240152477735,-0.8894536213468918,,3.684879288437104,3.684879288437104,,0.6353240152477735,-0.8894536213468918,,pattern_lifecycle,True,Monday,False,True,True,8.2,3.9,1.87,8.445,50.260000000000005,-5.88,0.056338028169014086,0.5633802816901409,0.5140845070422535,0.8169014084507042,22600.0,False,True,12,39350.0,38950.0,39200.0,61.69,60.04,62.07,-5.92,0.89,2.92,3.55,2.5,5.38,10.07,8.19,12.64,-6.5200000000000005,-5.69,-7.260000000000001,3.37,3.1,2.5,1.37,2.24,2.07,2.2440158019620515,1.749065123320137,3.28545227039605,5.694332527531554,4.90169674117964,5.867260819661069,1.5242576916191402,1.486446631096335,0.927487735860714,13.07,11.93,12.64,22.7,21.45,22.23,-3.67,-4.65,-3.57,72.0,75.9,78.2,True,True,True,0.06338028169014084,0.11267605633802817,0.1267605633802817,0.44366197183098594,0.3591549295774648,0.2535211267605634,6.7,4.3,5.2,False,False,False,False,False,,38950.0,False,0.0,False,True,False,False,False,0.6353240152477735,3.684879288437104,0.6353240152477735,-0.8894536213468918,3.684879288437104,-0.8894536213468918,,3.684879288437104,-2.9224904701397714,,3.684879288437104,-2.9224904701397714,,3.684879288437104,-2.9224904701397714,-1.2715517241379315,1.906875739385705,-2.1486591277219413,1.2592055063750496,,,E3_MID_AUG,False,HOLDOUT
PET,2026-08-11,40800.0,🌱 ĐANG HỒI,69.9,0.0,67.73,8.01,2.0,14.93,-12.93,39013.67,37475.0,4.11,1.03,4.5787284303168585,8.872581721147421,🟢,4307327.0,581311.0,7.409677436002415,4.58,17.24,24.01,-0.12,False,False,False,GÀ TĂNG TỐC,,8.8,🔴 Forecast rủi ro,False,74115927.0,,-3.676470588235292,-6.372549019607843,,-1.1029411764705843,-1.1029411764705843,,-3.676470588235292,-6.372549019607843,,pattern_lifecycle,True,Tuesday,False,True,True,8.5,2.7,0.875,6.045,49.725,-5.35,0.04225352112676056,0.6338028169014085,0.49295774647887325,0.8098591549295775,22275.0,False,True,13,39350.0,39350.0,38950.0,61.83,61.69,60.04,-5.77,-5.92,0.89,3.55,3.55,2.5,10.85,10.07,8.19,-7.3,-6.5200000000000005,-5.69,3.35,3.37,3.1,0.53,1.37,2.24,1.9771120341026016,2.2440158019620515,1.749065123320137,5.397080487478245,5.694332527531554,4.90169674117964,0.5833974166807867,1.5242576916191402,1.486446631096335,13.07,13.07,11.93,22.7,22.7,21.45,-3.67,-3.67,-4.65,71.1,72.0,75.9,True,True,True,0.056338028169014086,0.06338028169014084,0.11267605633802817,0.5633802816901409,0.44366197183098594,0.3591549295774648,8.2,6.7,4.3,False,False,False,False,False,,38950.0,False,3.684879288437104,True,False,True,False,False,-3.676470588235292,-1.1029411764705843,-3.676470588235292,-6.372549019607843,-1.1029411764705843,-6.372549019607843,,-1.1029411764705843,-6.372549019607843,,-1.1029411764705843,-6.372549019607843,,-1.1029411764705843,-6.372549019607843,-2.1986735870818954,-1.4777970011533967,-2.4549983927997454,-3.9175506268080973,,,E3_MID_AUG,False,HOLDOUT
PET,2026-08-12,40350.0,🌱 ĐANG HỒI,69.8,0.0,66.25,6.52,0.88,8.47,-7.590000000000001,39136.94,37577.5,4.15,0.95,3.099526943087527,7.3780852903998495,🟢,4554723.0,598501.0,7.610217860955955,3.1,15.95,21.13,-1.22,False,False,False,GÀ TĂNG TỐC,,9.0,🔴 Forecast rủi ro,False,74675023.0,,-3.3457249070631967,-4.832713754646845,,-1.8587360594795488,-1.8587360594795488,,-3.3457249070631967,-5.3283767038413865,,pattern_lifecycle,True,Wednesday,False,True,True,9.0,3.8,1.29,5.98,49.775,-4.744999999999999,0.04225352112676056,0.7887323943661971,0.5,0.7676056338028169,22225.0,False,True,14,40800.0,39350.0,39350.0,67.73,61.83,61.69,8.01,-5.77,-5.92,2.0,3.55,3.55,14.93,10.85,10.07,-12.93,-7.3,-6.5200000000000005,4.11,3.35,3.37,1.03,0.53,1.37,4.5787284303168585,1.9771120341026016,2.2440158019620515,8.872581721147421,5.397080487478245,5.694332527531554,7.409677436002415,0.5833974166807867,1.5242576916191402,17.24,13.07,13.07,24.01,22.7,22.7,-0.12,-3.67,-3.67,69.9,71.1,72.0,True,True,True,0.04225352112676056,0.056338028169014086,0.06338028169014084,0.6338028169014085,0.5633802816901409,0.44366197183098594,8.5,8.2,6.7,False,False,False,False,False,,38950.0,False,-1.1029411764705843,False,True,False,False,False,-3.3457249070631967,-1.8587360594795488,-3.3457249070631967,-4.832713754646845,-1.8587360594795488,-5.3283767038413865,,-1.8587360594795488,-5.3283767038413865,,-1.8587360594795488,-5.3283767038413865,,-1.8587360594795488,-5.3283767038413865,-2.2579001019367997,-1.087824805126397,-2.9614167908327382,-1.8712969638141064,,,E3_MID_AUG,False,HOLDOUT
PET,2026-08-13,39600.0,🔴 YẾU,52.0,2.0,60.41,-0.97,1.8,4.21,-2.41,39229.55,37682.5,4.11,0.79,0.9443136615127968,5.088568964373375,🔴,2256888.0,511634.0,4.411137649178905,0.94,13.79,18.88,-5.49,False,False,False,MUA EARLY,,7.0,🔴 Forecast rủi ro,False,68770012.0,,-3.535353535353536,-2.020202020202022,,-0.7575757575757569,-0.7575757575757569,,-3.535353535353536,-3.535353535353536,,pattern_lifecycle,False,Thursday,False,True,True,,,1.2349999999999999,1.7650000000000001,46.959999999999994,-5.595,0.06338028169014084,0.8380281690140845,0.39436619718309857,0.5140845070422535,22050.0,False,True,15,40350.0,40800.0,39350.0,66.25,67.73,61.83,6.52,8.01,-5.77,0.88,2.0,3.55,8.47,14.93,10.85,-7.590000000000001,-12.93,-7.3,4.15,4.11,3.35,0.95,1.03,0.53,3.099526943087527,4.5787284303168585,1.9771120341026016,7.3780852903998495,8.872581721147421,5.397080487478245,7.610217860955955,7.409677436002415,0.5833974166807867,15.95,17.24,13.07,21.13,24.01,22.7,-1.22,-0.12,-3.67,69.8,69.9,71.1,True,True,True,0.04225352112676056,0.04225352112676056,0.056338028169014086,0.7887323943661971,0.6338028169014085,0.5633802816901409,9.0,8.5,8.2,False,False,False,False,False,,39350.0,False,-1.8587360594795488,False,False,True,False,False,-3.535353535353536,-0.7575757575757569,-3.535353535353536,-2.020202020202022,-0.7575757575757569,-3.535353535353536,,-0.7575757575757569,-3.535353535353536,,-0.7575757575757569,-3.535353535353536,,-0.7575757575757569,-3.535353535353536,-1.2043776509399362,-2.3309758844135997,-1.852010631912887,-0.16819138828913505,,,E3_MID_AUG,False,HOLDOUT
PET,2026-08-14,39300.0,🟡 TRUNG TÍNH,55.1,1.0,58.21,-6.12,1.03,3.42,-2.39,39243.64,37777.5,3.88,0.13,0.1436156279081224,4.030176692475673,🔴,393275.0,442369.0,0.8890202523232866,0.14,12.93,17.24,-6.21,False,False,False,MUA EARLY,,5.7,🔴 Forecast rủi ro,False,69855325.0,,-2.2900763358778664,0.0,,-0.7633587786259555,0.0,,-2.7989821882951627,-2.7989821882951627,,pattern_lifecycle,False,Friday,False,True,True,,,-0.445,1.8250000000000002,45.015,-6.475,0.14788732394366197,0.852112676056338,0.3028169014084507,0.3732394366197183,21875.0,False,True,16,39600.0,40350.0,40800.0,60.41,66.25,67.73,-0.97,6.52,8.01,1.8,0.88,2.0,4.21,8.47,14.93,-2.41,-7.590000000000001,-12.93,4.11,4.15,4.11,0.79,0.95,1.03,0.9443136615127968,3.099526943087527,4.5787284303168585,5.088568964373375,7.3780852903998495,8.872581721147421,4.411137649178905,7.610217860955955,7.409677436002415,13.79,15.95,17.24,18.88,21.13,24.01,-5.49,-1.22,-0.12,52.0,69.8,69.9,False,True,True,0.06338028169014084,0.04225352112676056,0.04225352112676056,0.8380281690140845,0.7887323943661971,0.6338028169014085,,9.0,8.5,False,False,False,False,False,,39300.0,True,-0.7575757575757569,False,False,False,False,False,-2.2900763358778664,-0.7633587786259555,-2.7989821882951627,0.0,0.0,-2.7989821882951627,,0.0,-2.7989821882951627,,0.0,-2.7989821882951627,,0.0,-2.7989821882951627,-0.7678637087878415,-1.522212627090025,1.85185185185186,-1.85185185185186,,,E3_MID_AUG,False,HOLDOUT
PET,2026-08-17,39000.0,⚠️ YẾU DẦN,43.9,3.0,56.0,-10.24,-0.64,2.63,-3.27,39194.91,37947.5,3.29,-0.86,-0.4972839585548283,2.77356874629422,🔴,2690687.0,549179.0,4.899471756931711,-0.5,12.07,16.35,-6.92,False,False,False,MUA EARLY,,6.2,🔴 Forecast rủi ro,False,67166113.0,,-0.512820512820511,,,-0.512820512820511,,,-2.051282051282055,,,pattern_lifecycle,False,Monday,False,True,True,,,-1.92,0.0,45.925,-6.18,0.14084507042253522,0.8098591549295775,0.31690140845070425,0.4507042253521127,21550.0,False,True,17,39300.0,39600.0,40350.0,58.21,60.41,66.25,-6.12,-0.97,6.52,1.03,1.8,0.88,3.42,4.21,8.47,-2.39,-2.41,-7.590000000000001,3.88,4.11,4.15,0.13,0.79,0.95,0.1436156279081224,0.9443136615127968,3.099526943087527,4.030176692475673,5.088568964373375,7.3780852903998495,0.8890202523232866,4.411137649178905,7.610217860955955,12.93,13.79,15.95,17.24,18.88,21.13,-6.21,-5.49,-1.22,55.1,52.0,69.8,False,False,True,0.14788732394366197,0.06338028169014084,0.04225352112676056,0.852112676056338,0.8380281690140845,0.7887323943661971,,,9.0,False,False,False,False,False,,39000.0,True,-0.7633587786259555,False,False,False,False,False,-0.512820512820511,-0.512820512820511,-2.051282051282055,,0.7692307692307665,-2.051282051282055,,0.7692307692307665,-2.051282051282055,,0.7692307692307665,-2.051282051282055,,0.7692307692307665,-2.051282051282055,-0.7984827234476577,0.2856622106271467,,,,,E4_LATE_AUG,False,HOLDOUT
PET,2026-08-18,38200.0,⚠️ YẾU DẦN,42.8,3.0,50.51,-9.9,-4.26,-4.5,0.2400000000000002,38995.93,38107.5,2.33,-1.77,-2.0410591566863534,0.2427343698746975,🔴,564800.0,446210.0,1.2657717218350104,-2.04,9.77,13.96,-8.83,False,False,False,THEO DÕI,,5.7,🔴 Forecast rủi ro,False,68854100.0,,2.8795811518324665,,,2.8795811518324665,,,0.5235602094240788,,,pattern_lifecycle,False,Tuesday,False,True,True,,,-2.35,-1.415,45.144999999999996,-5.355,0.1619718309859155,0.7746478873239436,0.29577464788732394,0.45774647887323944,21675.0,False,True,18,39000.0,39300.0,39600.0,56.0,58.21,60.41,-10.24,-6.12,-0.97,-0.64,1.03,1.8,2.63,3.42,4.21,-3.27,-2.39,-2.41,3.29,3.88,4.11,-0.86,0.13,0.79,-0.4972839585548283,0.1436156279081224,0.9443136615127968,2.77356874629422,4.030176692475673,5.088568964373375,4.899471756931711,0.8890202523232866,4.411137649178905,12.07,12.93,13.79,16.35,17.24,18.88,-6.92,-6.21,-5.49,43.9,55.1,52.0,False,False,False,0.14084507042253522,0.14788732394366197,0.06338028169014084,0.8098591549295775,0.852112676056338,0.8380281690140845,,,,False,False,False,False,False,,38200.0,True,-2.051282051282055,False,False,False,False,False,2.8795811518324665,2.8795811518324665,0.5235602094240788,,2.8795811518324665,0.5235602094240788,,2.8795811518324665,0.5235602094240788,,2.8795811518324665,0.5235602094240788,,2.8795811518324665,0.5235602094240788,1.8605053651782666,1.0190757866542,,,,,E4_LATE_AUG,False,HOLDOUT
PET,2026-08-19,38400.0,⚠️ YẾU DẦN,52.7,3.0,51.79,-6.42,-4.83,-4.0,-0.8300000000000001,38876.74,38287.5,1.54,-2.34,-1.226285948873285,0.2938295788442735,🟢,1577751.0,492693.0,3.202300418313229,-1.23,8.17,14.56,-8.35,False,False,False,MUA EARLY,,5.0,🔴 Forecast rủi ro,False,70431851.0,,,,,,,,,,,pattern_history_last,True,Wednesday,False,True,True,5.0,1.2,-2.93,-1.8599999999999999,44.195,-5.765000000000001,0.19718309859154928,0.6971830985915493,0.2605633802816901,0.33098591549295775,21550.0,False,True,19,38200.0,39000.0,39300.0,50.51,56.0,58.21,-9.9,-10.24,-6.12,-4.26,-0.64,1.03,-4.5,2.63,3.42,0.2400000000000002,-3.27,-2.39,2.33,3.29,3.88,-1.77,-0.86,0.13,-2.0410591566863534,-0.4972839585548283,0.1436156279081224,0.2427343698746975,2.77356874629422,4.030176692475673,1.2657717218350104,4.899471756931711,0.8890202523232866,9.77,12.07,12.93,13.96,16.35,17.24,-8.83,-6.92,-6.21,42.8,43.9,55.1,False,False,False,0.1619718309859155,0.14084507042253522,0.14788732394366197,0.7746478873239436,0.8098591549295775,0.852112676056338,,,,False,False,False,False,False,,38200.0,False,0.5235602094240788,True,False,False,False,False,,2.34375,1.041666666666674,,2.34375,1.041666666666674,,2.34375,1.041666666666674,,2.34375,1.041666666666674,,2.34375,1.041666666666674,,,,,,,E4_LATE_AUG,False,HOLDOUT
PET,2026-08-20,38800.0,🟡 TRUNG TÍNH,57.3,1.0,54.32,-1.69,-2.02,-0.26,-1.76,38861.39,38427.5,1.13,-2.16,-0.157971704048665,0.969357881725319,🟢,1150539.0,471747.0,2.43888991344937,-0.16,9.3,15.75,-7.4,False,False,False,MUA EARLY,,5.3,🔴 Forecast rủi ro,False,70313539.0,,,,,,,,,,,pattern_history_last,True,Thursday,False,True,True,5.3,1.1,-1.8050000000000002,-0.755,44.2,-6.005000000000001,0.19718309859154928,0.6619718309859155,0.28169014084507044,0.4084507042253521,21675.0,False,True,20,38400.0,38200.0,39000.0,51.79,50.51,56.0,-6.42,-9.9,-10.24,-4.83,-4.26,-0.64,-4.0,-4.5,2.63,-0.8300000000000001,0.2400000000000002,-3.27,1.54,2.33,3.29,-2.34,-1.77,-0.86,-1.226285948873285,-2.0410591566863534,-0.4972839585548283,0.2938295788442735,0.2427343698746975,2.77356874629422,3.202300418313229,1.2657717218350104,4.899471756931711,8.17,9.77,12.07,14.56,13.96,16.35,-8.35,-8.83,-6.92,52.7,42.8,43.9,True,False,False,0.19718309859154928,0.1619718309859155,0.14084507042253522,0.6971830985915493,0.7746478873239436,0.8098591549295775,5.0,,,False,False,False,False,False,,38200.0,False,1.041666666666674,True,True,False,True,False,,1.2886597938144284,1.2886597938144284,,1.2886597938144284,1.2886597938144284,,1.2886597938144284,1.2886597938144284,,1.2886597938144284,1.2886597938144284,,1.2886597938144284,1.2886597938144284,,,,,,,E4_LATE_AUG,False,HOLDOUT
PET,2026-08-21,39300.0,🌱 ĐANG HỒI,70.4,0.0,57.33,6.82,0.0,1.03,-1.03,38949.12,38605.0,0.89,-1.44,0.9008675934141674,1.8002849371842933,🟢,334302.0,424520.0,0.7874823329878451,0.9,10.7,17.24,-6.21,False,False,False,PULL VỪA,,9.0,🔴 Forecast rủi ro,False,69647402.0,,,,,,,,,,,pattern_history_last,True,Friday,False,True,True,9.0,3.8,2.0700000000000003,1.605,51.795,-3.165,0.08450704225352113,0.7183098591549296,0.6126760563380281,0.7816901408450704,22150.0,False,True,21,38800.0,38400.0,38200.0,54.32,51.79,50.51,-1.69,-6.42,-9.9,-2.02,-4.83,-4.26,-0.26,-4.0,-4.5,-1.76,-0.8300000000000001,0.2400000000000002,1.13,1.54,2.33,-2.16,-2.34,-1.77,-0.157971704048665,-1.226285948873285,-2.0410591566863534,0.969357881725319,0.2938295788442735,0.2427343698746975,2.43888991344937,3.202300418313229,1.2657717218350104,9.3,8.17,9.77,15.75,14.56,13.96,-7.4,-8.35,-8.83,57.3,52.7,42.8,True,True,False,0.19718309859154928,0.19718309859154928,0.1619718309859155,0.6619718309859155,0.6971830985915493,0.7746478873239436,5.3,5.0,,False,False,False,False,False,,38200.0,False,1.2886597938144284,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,E4_LATE_AUG,False,HOLDOUT
PHR,2026-07-23,56500.0,⛔ RẤT YẾU,16.0,4.0,27.25,-4.94,-8.28,-11.44,3.16,59518.23,61794.95,-3.68,-1.89,-5.071101744793161,-8.56858044225296,🔴,569100.0,306690.0,1.85561968111122,-5.07,0.0,0.0,-14.91,False,False,False,THEO DÕI,,0.7,🔴 Forecast rủi ro,,,,-1.2389380530973493,0.707964601769917,5.486725663716818,-1.2389380530973493,0.707964601769917,5.486725663716818,-2.3008849557522137,-2.3008849557522137,-2.3008849557522137,pattern_lifecycle,False,Thursday,False,True,True,1.1,0.0,-6.98,-10.39,29.270000000000003,-14.045,0.7253521126760564,0.056338028169014086,0.06338028169014084,0.11267605633802817,21725.0,True,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0.0,,False,,False,,,False,False,-1.0619469026548645,-1.0619469026548645,-2.3008849557522137,0.707964601769917,0.707964601769917,-2.3008849557522137,4.070796460176984,5.486725663716818,-2.3008849557522137,4.424778761061954,5.486725663716818,-2.3008849557522137,6.194690265486735,8.495575221238937,-2.3008849557522137,-1.8683510638297873,0.8064041611749229,0.7012045231071795,0.006760078662737534,1.7849390790958708,2.2858573810811134,E1_JUL_BOTTOM_BOUNCE,False,DISCOVERY
PHR,2026-07-24,55200.0,⛔ RẤT YẾU,17.5,4.0,24.47,-7.46,-9.36,-12.66,3.3000000000000007,58734.58,61539.95,-4.56,-2.2,-6.017885885963603,-10.302169566273612,🔴,253800.0,295625.0,0.8585200845665962,-6.02,0.0,0.0,-16.87,False,False,False,THEO DÕI,,1.1,🔴 Forecast rủi ro,,,,1.26811594202898,3.079710144927539,6.521739130434789,1.26811594202898,3.079710144927539,7.971014492753614,0.0,0.0,0.0,pattern_lifecycle,False,Friday,False,True,True,0.7,0.0,-6.605,-9.49,29.85,-14.760000000000002,0.7464788732394366,0.04225352112676056,0.04929577464788732,0.13380281690140844,21425.0,True,False,1,56500.0,,,27.25,,,-4.94,,,-8.28,,,-11.44,,,3.16,,,-3.68,,,-1.89,,,-5.071101744793161,,,-8.56858044225296,,,1.85561968111122,,,0.0,,,0.0,,,-14.91,,,16.0,,,False,,,0.7253521126760564,,,0.056338028169014086,,,1.1,,,True,True,False,False,True,0.0,,False,-2.3008849557522137,False,False,,False,False,3.079710144927539,3.079710144927539,1.0869565217391353,2.898550724637672,3.079710144927539,1.0869565217391353,7.789855072463769,7.971014492753614,1.0869565217391353,5.615942028985499,7.971014492753614,1.0869565217391353,10.869565217391308,11.050724637681153,1.0869565217391353,0.10309278350515427,2.9766173614223845,0.7971290650406471,2.1014216595970248,3.9000760506563537,3.8897790218074157,E1_JUL_BOTTOM_BOUNCE,False,DISCOVERY
