trade_date,ticker,health_group,health_score,action_group,close,state_streak,state_l1,state_l2,state_l3,state_l4,state_l5,n_state_changes_5,n_prior5_healthy,n_prior5_rat_yeu,n_prior5_yeu_dan,prev_was_dang_hoi,prev_was_healthy,traj3,rs5,rs10,rsi14,rs5_chg_1,rs5_chg_3,rs5_chg_5,rs10_chg_1,rs10_chg_3,rs10_chg_5,rsi14_chg_1,rsi14_chg_3,rsi14_chg_5,rs5_pct,rs10_pct,rsi14_pct,rs10_minus_rs5_pct,rs5_rank_drop_3,rs5_rank_drop_5,rs10_rank_drop_3,rs10_rank_drop_5,dd5,dd10,dist_ema9,dist_ma20,volume,volume_ratio20,vol_vs_prior,obv,obv_chg_1,obv_chg_3,obv_chg_5,obv_dir_1,market_real,market_regime,vnindex_daily_return_pct,episode_id,iso_week,mature_T3,mature_T5,mature_T10,ret_T3,ret_T5,ret_T10,t5_label_eligible,n_mature_T5_date,T5_TOP10,T5_TOP20,T5_BOTTOM20,clean_T3_status,clean_T5_status,clean_T10_status,pct_DANG_HOI,pct_TRUNG_TINH,pct_YEU,pct_YEU_DAN,pct_RAT_YEU,pct_weak3,pct_YEU_DAN_chg_d1,pct_weak3_chg_d1,hhi,dominant_state
2026-08-07,VGS,⚠️ YẾU DẦN,37.2,THEO DÕI,17800.0,1,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,1.0,4.0,0.0,1.0,0.0,1.0,🟡 TRUNG TÍNH>🟡 TRUNG TÍNH>🟡 TRUNG TÍNH,0.56,1.14,33.92,0.0,-4.640000000000001,-0.009999999999999898,0.5799999999999998,0.5899999999999999,10.83,-0.9799999999999969,-3.9099999999999966,4.510000000000002,0.13380281690140844,0.24647887323943662,0.035211267605633804,0.11267605633802819,0.3415492957746479,0.3591549295774648,0.23943661971830987,0.23943661971830987,-2.197802197802201,-2.197802197802201,-0.7886190054449349,-3.0765042199836667,86900.0,0.6998469839735846,1.6583969465648856,4681000.0,-86900.0,-223700.0,85100.0,-1.0,,🟠 Forecast yếu,,1,2026-W32,True,True,True,3.370786516853941,1.1235955056179805,2.2471910112359605,True,142,False,True,False,MATURE,MATURE,MATURE,50.0,30.985915492957744,9.15492957746479,9.15492957746479,0.7042253521126761,19.014084507042256,-19.014084507042256,-21.83098591549296,0.3628248363419957,🌱 ĐANG HỒI
2026-08-10,VGS,🟡 TRUNG TÍNH,63.1,MUA EARLY,18100.0,1,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,1.0,4.0,0.0,1.0,0.0,0.0,🟡 TRUNG TÍNH>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,0.0,6.47,39.45,-0.56,-2.86,-6.47,5.33,4.779999999999999,7.02,5.530000000000001,3.5800000000000054,3.230000000000004,0.2323943661971831,0.38028169014084506,0.06338028169014084,0.14788732394366197,0.21126760563380284,0.2605633802816901,0.10563380281690143,0.10563380281690143,-0.5494505494505475,-0.5494505494505475,0.7055508788367693,-0.7947382844614936,97500.0,0.8434256055363322,1.1219792865362486,4778500.0,97500.0,-41800.0,9400.0,1.0,,🟠 Forecast yếu,,1,2026-W33,True,True,True,0.5524861878453136,-0.5524861878453025,3.867403314917128,True,142,False,False,False,MATURE,MATURE,MATURE,52.112676056338024,29.577464788732392,8.450704225352112,9.15492957746479,0.7042253521126761,18.30985915492958,0.0,-0.704225352112676,0.3746280499900813,🌱 ĐANG HỒI
2026-08-11,VGS,🟡 TRUNG TÍNH,66.2,MUA EARLY,18100.0,2,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,2.0,4.0,0.0,1.0,0.0,1.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,-0.55,4.62,39.45,-0.55,-1.11,-5.75,-1.8499999999999996,4.0600000000000005,4.07,0.0,4.550000000000004,1.6200000000000045,0.19014084507042253,0.33098591549295775,0.056338028169014086,0.14084507042253522,0.2535211267605634,0.28521126760563376,0.09859154929577463,0.15492957746478875,-0.5494505494505475,-0.5494505494505475,0.5636565167749685,-0.1103752759381904,128900.0,1.1041158079575142,1.322051282051282,4778500.0,0.0,10600.0,-126200.0,0.0,,🔴 Forecast rủi ro,,1,2026-W33,True,True,True,-0.5524861878453025,-1.6574585635359074,1.6574585635359185,True,142,False,False,False,MATURE,MATURE,MATURE,58.45070422535211,22.535211267605636,7.042253521126761,11.971830985915492,0.0,19.014084507042252,2.8169014084507022,0.7042253521126725,0.4117238643126364,🌱 ĐANG HỒI
2026-08-12,VGS,🌱 ĐANG HỒI,72.4,MUA EARLY,18400.0,1,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,2.0,4.0,0.0,1.0,0.0,1.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>🟡 TRUNG TÍNH,2.22,5.14,44.82,2.7700000000000005,1.6600000000000001,-0.6399999999999997,0.5199999999999996,4.0,3.4499999999999997,5.369999999999997,10.899999999999999,8.950000000000003,0.6197183098591549,0.4014084507042254,0.19718309859154928,-0.2183098591549295,-0.38732394366197176,-0.17605633802816895,-0.02112676056338031,0.08450704225352113,1.6574585635359185,1.098901098901095,1.776441408851448,2.023842528416964,134800.0,1.146941206500468,1.0457719162141195,4913300.0,134800.0,232300.0,93000.0,1.0,,🔴 Forecast rủi ro,,1,2026-W33,True,True,True,-2.1739130434782594,-3.804347826086951,0.0,True,142,False,False,False,MATURE,MATURE,MATURE,56.33802816901409,21.830985915492956,14.084507042253522,7.746478873239436,0.0,21.83098591549296,-4.225352112676056,2.8169014084507076,0.390894663757191,🌱 ĐANG HỒI
2026-08-13,VGS,🌱 ĐANG HỒI,70.4,MUA EARLY,18200.0,2,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,3.0,4.0,0.0,1.0,1.0,1.0,🟡 TRUNG TÍNH>🟡 TRUNG TÍNH>🌱 ĐANG HỒI,1.68,2.25,42.14,-0.5400000000000003,1.68,1.1199999999999999,-2.8899999999999997,-4.22,1.69,-2.6799999999999997,2.6899999999999977,7.240000000000002,0.6056338028169014,0.5352112676056338,0.21830985915492956,-0.07042253521126762,0.014084507042253502,0.014084507042253502,-0.13380281690140838,-0.10563380281690138,-1.0869565217391353,-1.0869565217391353,0.5354340451647177,1.3645224171539905,102800.0,0.888504753673293,0.7626112759643917,4810500.0,-102800.0,32000.0,42600.0,-1.0,7.0,🟡 TRUNG TÍNH,-1.5709579052407885,1,2026-W33,True,True,True,-2.197802197802201,-2.197802197802201,1.098901098901095,True,142,False,False,False,MATURE,MATURE,MATURE,41.54929577464789,14.084507042253522,20.422535211267608,23.943661971830984,0.0,44.36619718309859,16.197183098591548,22.535211267605632,0.29150962110692324,🌱 ĐANG HỒI
2026-08-14,VGS,🔴 YẾU,48.1,MUA EARLY,18000.0,1,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,2.0,4.0,0.0,1.0,1.0,1.0,🟡 TRUNG TÍNH>🌱 ĐANG HỒI>🌱 ĐANG HỒI,1.12,1.69,39.59,-0.5599999999999998,1.6700000000000002,0.56,-0.56,-2.93,0.55,-2.549999999999997,0.14000000000000057,5.670000000000002,0.7253521126760564,0.4753521126760563,0.18309859154929578,-0.25000000000000006,-0.10563380281690149,-0.10563380281690149,0.05985915492957744,0.05985915492957744,-2.1739130434782594,-2.1739130434782594,-0.4560220235521051,0.6993006993007089,84800.0,0.7266806632674921,0.8249027237354085,4725700.0,-84800.0,-52800.0,44700.0,-1.0,5.6,🔴 MÙA ĐÔNG,-1.957359945565884,1,2026-W33,True,True,True,-1.6666666666666718,1.1111111111111072,1.6666666666666607,True,142,False,False,False,MATURE,MATURE,MATURE,25.352112676056336,13.380281690140844,14.788732394366196,45.07042253521127,1.4084507042253522,61.26760563380282,21.126760563380287,16.90140845070423,0.3073794881967864,⚠️ YẾU DẦN
2026-08-17,VGS,🔴 YẾU,41.1,THEO DÕI,18000.0,2,🔴 YẾU,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,2.0,4.0,0.0,0.0,0.0,0.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🔴 YẾU,-0.55,-0.55,39.59,-1.6700000000000002,-2.7700000000000005,-0.55,-2.24,-5.6899999999999995,-7.02,0.0,-5.229999999999997,0.14000000000000057,0.6936619718309859,0.4225352112676056,0.18309859154929578,-0.27112676056338025,0.03169014084507049,0.03169014084507049,0.11267605633802813,0.11267605633802813,-2.1739130434782594,-2.1739130434782594,-0.3651616824338899,0.7556675062972307,46400.0,0.421549922776415,0.5471698113207547,4725700.0,0.0,-187600.0,-52800.0,0.0,6.2,🟡 TRUNG TÍNH,-0.0202568569460659,1,2026-W34,True,True,True,-1.1111111111111072,4.444444444444451,2.2222222222222143,True,142,False,False,False,MATURE,MATURE,MATURE,28.87323943661972,14.084507042253522,4.225352112676056,52.112676056338024,0.7042253521126761,57.04225352112676,7.042253521126753,-4.225352112676063,0.3766117833763142,⚠️ YẾU DẦN
2026-08-18,VGS,🔴 YẾU,40.6,TÍCH LŨY,17800.0,3,🔴 YẾU,🔴 YẾU,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,2.0,3.0,0.0,0.0,0.0,0.0,🌱 ĐANG HỒI>🔴 YẾU>🔴 YẾU,-1.66,-2.2,36.99,-1.1099999999999999,-3.34,-1.1099999999999999,-1.6500000000000001,-4.45,-6.82,-2.6000000000000014,-5.149999999999999,-2.460000000000001,0.5915492957746479,0.4154929577464789,0.13380281690140844,-0.176056338028169,0.1338028169014085,0.1338028169014085,0.11971830985915488,0.11971830985915488,-3.2608695652173947,-3.2608695652173947,-1.1812175473289277,-0.2801120448179262,80400.0,0.7400929718783081,1.7327586206896552,4645300.0,-80400.0,-165200.0,-133200.0,-1.0,5.7,🔴 MÙA ĐÔNG,0.2546856368877526,1,2026-W34,True,True,True,2.2471910112359605,3.370786516853941,0.0,True,142,False,False,False,MATURE,MATURE,MATURE,25.352112676056336,20.422535211267608,4.225352112676056,49.29577464788733,0.7042253521126761,54.22535211267606,-2.816901408450697,-2.816901408450697,0.35082324935528664,⚠️ YẾU DẦN
2026-08-19,VGS,⚠️ YẾU DẦN,38.6,THEO DÕI,17700.0,1,🔴 YẾU,🔴 YẾU,🔴 YẾU,🌱 ĐANG HỒI,🌱 ĐANG HỒI,1.0,2.0,0.0,0.0,0.0,0.0,🔴 YẾU>🔴 YẾU>🔴 YẾU,-3.8,-1.67,35.73,-2.1399999999999997,-4.92,-6.02,0.5300000000000002,-3.36,-6.81,-1.2600000000000051,-3.8600000000000065,-9.090000000000003,0.3873239436619718,0.5422535211267606,0.1267605633802817,0.1549295774647888,0.33802816901408456,0.33802816901408456,-0.0669014084507043,-0.007042253521126862,-3.804347826086951,-3.804347826086951,-1.3939662020855503,-0.8403361344537785,94600.0,0.8939286557996693,1.1766169154228856,4550700.0,-94600.0,-175000.0,-362600.0,-1.0,5.0,🔴 MÙA ĐÔNG,-0.3077331670534922,1,2026-W34,True,True,True,6.214689265536721,3.9548022598870025,-1.1299435028248594,True,142,False,False,False,MATURE,MATURE,MATURE,17.6056338028169,16.901408450704224,3.5211267605633805,59.154929577464785,2.8169014084507045,65.49295774647888,9.859154929577457,11.267605633802816,0.41152549097401303,⚠️ YẾU DẦN
2026-08-20,VGS,⚠️ YẾU DẦN,40.1,TÍCH LŨY,17800.0,2,⚠️ YẾU DẦN,🔴 YẾU,🔴 YẾU,🔴 YẾU,🌱 ĐANG HỒI,2.0,1.0,0.0,1.0,0.0,0.0,🔴 YẾU>🔴 YẾU>⚠️ YẾU DẦN,-2.2,-0.56,38.01,1.5999999999999996,-1.6500000000000001,-3.88,1.1099999999999999,-0.010000000000000009,-2.81,2.280000000000001,-1.5800000000000054,-4.130000000000003,0.4295774647887324,0.5140845070422535,0.24647887323943662,0.08450704225352113,0.2640845070422535,0.295774647887324,0.028169014084507116,0.028169014084507116,-2.197802197802201,-3.2608695652173947,-0.670585156279202,-0.2801120448179262,69200.0,0.6797308580128677,0.7315010570824524,4619900.0,69200.0,-105800.0,-190600.0,1.0,5.3,🔴 MÙA ĐÔNG,-0.0760561432621154,1,2026-W34,True,True,True,3.370786516853941,3.370786516853941,-2.2471910112359605,True,142,False,False,False,MATURE,MATURE,MATURE,16.901408450704224,23.239436619718308,4.225352112676056,52.112676056338024,3.5211267605633805,59.859154929577464,-7.04225352112676,-5.633802816901415,0.35717119619123183,⚠️ YẾU DẦN
2026-08-21,VGS,🌱 ĐANG HỒI,69.8,MUA EARLY,18200.0,1,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🔴 YẾU,🔴 YẾU,🔴 YẾU,1.0,0.0,0.0,2.0,0.0,0.0,🔴 YẾU>⚠️ YẾU DẦN>⚠️ YẾU DẦN,1.11,2.25,46.21,3.3100000000000005,2.77,-0.010000000000000009,2.81,4.45,0.56,8.200000000000003,9.219999999999999,6.619999999999997,0.39436619718309857,0.5845070422535211,0.18309859154929578,0.19014084507042256,0.1971830985915493,0.3309859154929578,-0.04225352112676051,-0.04225352112676051,1.1111111111111072,-1.0869565217391353,1.2453174040700563,1.7897091722595126,124700.0,1.1835611237661352,1.8020231213872833,4744600.0,124700.0,99300.0,18900.0,1.0,9.0,🟡 TRUNG TÍNH,1.9959388988878053,1,2026-W34,True,True,False,1.098901098901095,0.5494505494505475,,True,142,False,False,False,MATURE,MATURE,WAITING,51.40845070422535,29.577464788732392,11.267605633802818,6.338028169014084,1.4084507042253522,19.014084507042256,-45.77464788732394,-40.84507042253521,0.3686768498313826,🌱 ĐANG HỒI
2026-08-24,VGS,🌱 ĐANG HỒI,69.5,CP MẠNH,18800.0,2,🌱 ĐANG HỒI,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🔴 YẾU,🔴 YẾU,2.0,1.0,0.0,2.0,1.0,1.0,⚠️ YẾU DẦN>⚠️ YẾU DẦN>🌱 ĐANG HỒI,4.44,3.87,55.69,3.33,8.24,4.99,1.62,5.54,4.42,9.479999999999997,19.96,16.099999999999994,0.7816901408450704,0.8098591549295775,0.6126760563380281,0.028169014084507116,-0.352112676056338,-0.0880281690140845,-0.22535211267605637,-0.22535211267605637,3.296703296703307,2.1739130434782705,3.6331694496031455,4.618809126321644,211600.0,1.9952852428099952,1.6968724939855653,4956200.0,211600.0,405500.0,230500.0,1.0,9.6,🟡 TRUNG TÍNH,0.0693690770556143,1,2026-W35,True,True,False,-2.127659574468088,-2.127659574468088,,True,142,False,False,False,MATURE,MATURE,WAITING,58.45070422535211,22.535211267605636,11.971830985915492,7.042253521126761,0.0,19.014084507042252,0.7042253521126769,-3.552713678800501e-15,0.4117238643126364,🌱 ĐANG HỒI
2026-08-25,VGS,🌱 ĐANG HỒI,74.7,MUA EARLY,18400.0,3,🌱 ĐANG HỒI,🌱 ĐANG HỒI,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🔴 YẾU,2.0,2.0,0.0,2.0,1.0,1.0,⚠️ YẾU DẦN>🌱 ĐANG HỒI>🌱 ĐANG HỒI,3.37,1.66,49.44,-1.0700000000000003,5.57,5.03,-2.21,2.2199999999999998,3.8600000000000003,-6.25,11.43,12.449999999999996,0.7183098591549296,0.6619718309859155,0.3873239436619718,-0.05633802816901412,0.06338028169014076,0.06338028169014076,0.147887323943662,0.147887323943662,-2.127659574468088,-2.127659574468088,1.1393012483557952,2.080443828016642,98600.0,0.9401220442410374,0.4659735349716446,4857600.0,-98600.0,237700.0,212300.0,-1.0,7.4,🟡 TRUNG TÍNH,-0.0435221711983624,1,2026-W35,True,True,False,-0.5434782608695676,-3.2608695652173947,,True,142,False,False,True,MATURE,MATURE,WAITING,38.732394366197184,25.352112676056336,21.830985915492956,14.084507042253522,0.0,35.91549295774648,7.042253521126761,16.901408450704228,0.281789327514382,🌱 ĐANG HỒI
2026-08-26,VGS,🌱 ĐANG HỒI,,MUA EARLY,18400.0,4,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,⚠️ YẾU DẦN,⚠️ YẾU DẦN,1.0,3.0,0.0,2.0,1.0,1.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🌱 ĐANG HỒI,3.95,0.0,49.44,0.5800000000000001,2.84,7.75,-1.66,-2.25,1.67,0.0,3.229999999999997,13.71,0.6338028169014085,0.4647887323943662,0.31690140845070425,-0.1690140845070423,0.14788732394366189,0.14788732394366189,0.3450704225352113,0.3450704225352113,-2.127659574468088,-2.127659574468088,0.91,1.8262313226341973,112900.0,1.0596958888680308,1.145030425963489,4857600.0,0.0,113000.0,306900.0,0.0,,,,1,2026-W35,True,True,False,0.0,-4.891304347826086,,True,142,False,False,True,MATURE,MATURE,WAITING,48.59154929577465,23.239436619718308,12.676056338028168,15.492957746478872,0.0,28.16901408450704,1.4084507042253502,-7.74647887323944,0.3301924221384646,🌱 ĐANG HỒI
2026-08-27,VGS,🟡 TRUNG TÍNH,66.5,MUA EARLY,18400.0,1,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,⚠️ YẾU DẦN,1.0,4.0,0.0,1.0,1.0,1.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🌱 ĐANG HỒI,3.37,1.1,49.44,-0.5800000000000001,-1.0700000000000003,5.57,1.1,-2.77,1.6600000000000001,0.0,-6.25,11.43,0.6056338028169014,0.5070422535211268,0.3873239436619718,-0.09859154929577463,0.176056338028169,0.176056338028169,0.30281690140845074,0.30281690140845074,-2.127659574468088,-2.127659574468088,0.7261589666810009,1.6574585635359185,69800.0,0.6635927175928127,0.6182462356067316,4857600.0,0.0,-98600.0,237700.0,0.0,8.3,🟡 TRUNG TÍNH,0.5346302049598739,1,2026-W35,True,True,False,-3.2608695652173947,-5.434782608695654,,True,142,False,False,True,MATURE,MATURE,WAITING,34.50704225352113,23.943661971830984,19.014084507042252,22.535211267605636,0.0,41.54929577464789,7.042253521126764,13.380281690140848,0.2633406070224162,🌱 ĐANG HỒI
2026-08-28,VGS,🟡 TRUNG TÍNH,59.4,MUA EARLY,18300.0,2,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,1.0,5.0,0.0,0.0,0.0,1.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🟡 TRUNG TÍNH,0.55,1.67,47.76,-2.8200000000000003,-2.8200000000000003,-0.56,0.5699999999999998,0.010000000000000009,-0.5800000000000001,-1.6799999999999997,-1.6799999999999997,1.5499999999999972,0.5845070422535211,0.4295774647887324,0.2535211267605634,-0.15492957746478875,0.1338028169014085,0.19718309859154926,0.23239436619718312,0.3802816901408451,-2.659574468085102,-2.659574468085102,0.1429362565585457,0.9376723662438023,500.0,0.0050251256281407,0.0071633237822349575,4857100.0,-500.0,-500.0,112500.0,-1.0,7.6,🟡 TRUNG TÍNH,-0.2809187953765724,1,2026-W35,True,False,False,-4.371584699453557,,,False,0,False,False,False,MATURE,WAITING,WAITING,26.056338028169012,40.140845070422536,7.042253521126761,26.056338028169012,0.7042253521126761,33.802816901408455,3.5211267605633765,-7.7464788732394325,0.3019242213846459,🟡 TRUNG TÍNH
2026-09-03,VGS,🟡 TRUNG TÍNH,,MUA EARLY,18400.0,3,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,1.0,5.0,0.0,0.0,0.0,1.0,🌱 ĐANG HỒI>🟡 TRUNG TÍNH>🟡 TRUNG TÍNH,1.1,2.22,49.44,0.55,-2.85,-3.3400000000000003,0.5500000000000003,2.22,-1.65,1.6799999999999997,0.0,-6.25,0.7676056338028169,0.5915492957746479,0.4788732394366197,-0.176056338028169,-0.13380281690140838,0.014084507042253502,-0.08450704225352113,0.21830985915492962,-2.127659574468088,-2.127659574468088,0.58,1.461262751585335,60600.0,0.5911906736256768,121.2,4857600.0,500.0,0.0,-98600.0,1.0,6.3,🟡 TRUNG TÍNH,0.3238519722036148,2,2026-W36,True,False,False,-5.434782608695654,,,False,0,False,False,False,MATURE,WAITING,WAITING,28.87323943661972,22.535211267605636,5.633802816901409,40.845070422535215,2.112676056338028,48.591549295774655,14.788732394366203,14.7887323943662,0.3046022614560604,⚠️ YẾU DẦN
2026-09-04,VGS,⚠️ YẾU DẦN,35.3,TÍCH LŨY,17800.0,1,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,1.0,5.0,0.0,0.0,0.0,1.0,🟡 TRUNG TÍNH>🟡 TRUNG TÍNH>🟡 TRUNG TÍNH,-3.26,0.0,40.3,-4.359999999999999,-6.63,-6.63,-2.22,-1.1,-1.66,-9.14,-9.14,-9.14,0.15492957746478872,0.4225352112676056,0.11971830985915492,0.2676056338028169,0.6126760563380281,0.6126760563380281,0.16901408450704225,0.23943661971830987,-3.2608695652173947,-5.319148936170215,-1.7621009223324435,-1.6574585635359074,53100.0,0.5573925366084082,0.8762376237623762,4633000.0,-224600.0,-224600.0,-224600.0,-1.0,6.3,🟡 TRUNG TÍNH,1.2800192385470366,2,2026-W36,False,False,False,,,,False,0,False,False,False,WAITING,WAITING,WAITING,21.12676056338028,24.647887323943664,5.633802816901409,47.88732394366197,0.7042253521126761,54.225352112676056,7.042253521126753,5.633802816901401,0.33792898234477287,⚠️ YẾU DẦN
2026-09-07,VGS,⚠️ YẾU DẦN,33.4,THEO DÕI,17500.0,2,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,2.0,4.0,0.0,1.0,0.0,0.0,🟡 TRUNG TÍNH>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,-4.89,-1.13,36.4,-1.63,-5.4399999999999995,-8.84,-1.13,-2.8,-1.13,-3.8999999999999986,-11.36,-13.04,0.14788732394366197,0.2992957746478873,0.08450704225352113,0.15140845070422534,0.6197183098591549,0.6197183098591549,0.29225352112676056,0.29225352112676056,-4.891304347826086,-6.914893617021278,-2.7530878673085346,-3.18118948824343,87000.0,0.9119974841448714,1.6384180790960452,4546000.0,-87000.0,-311100.0,-311600.0,-1.0,4.3,🔴 MÙA ĐÔNG,-1.9210475308508943,2,2026-W37,False,False,False,,,,False,0,False,False,False,WAITING,WAITING,WAITING,14.084507042253522,16.901408450704224,3.5211267605633805,62.676056338028175,2.8169014084507045,69.01408450704226,14.788732394366207,14.7887323943662,0.4432652251537394,⚠️ YẾU DẦN
2026-09-08,VGS,⚠️ YẾU DẦN,32.3,THEO DÕI,17400.0,3,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,1.0,3.0,0.0,2.0,0.0,0.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>⚠️ YẾU DẦN,-5.43,-2.25,35.18,-0.54,-6.529999999999999,-8.8,-1.12,-4.470000000000001,-3.35,-1.2199999999999989,-14.259999999999998,-14.259999999999998,0.07746478873239436,0.14788732394366197,0.07042253521126761,0.07042253521126761,0.6901408450704225,0.6901408450704225,0.4436619718309859,0.4436619718309859,-5.434782608695654,-7.446808510638303,-2.6646394060529155,-3.601108033240996,107800.0,1.0981510721744003,1.239080459770115,4438200.0,-107800.0,-419400.0,-419400.0,-1.0,4.9,🔴 MÙA ĐÔNG,0.5321982699437067,2,2026-W37,False,False,False,,,,False,0,False,False,False,WAITING,WAITING,WAITING,19.014084507042252,16.901408450704224,4.225352112676056,57.74647887323944,2.112676056338028,64.08450704225352,-4.929577464788736,-4.929577464788736,0.4004165840111089,⚠️ YẾU DẦN
2026-07-23,VGT,⚠️ YẾU DẦN,30.5,THEO DÕI,10800.0,1,,,,,,,,,,0.0,0.0,?>?>?,-4.42,-5.26,29.28,,,,,,,,,,0.7535211267605634,0.7816901408450704,0.5070422535211268,0.028169014084507005,,,,,,,-2.147322642022287,-4.929577464788737,203700.0,0.7043812026695252,,,,,,,,🔴 Forecast rủi ro,,1,2026-W30,True,True,True,-1.851851851851849,0.0,1.85185185185186,True,142,False,False,False,MATURE,MATURE,MATURE,2.8169014084507045,2.8169014084507045,1.4084507042253522,38.732394366197184,54.22535211267606,94.36619718309859,,,0.4458440785558421,⛔ RẤT YẾU
2026-07-24,VGT,⚠️ YẾU DẦN,27.2,THEO DÕI,10600.0,2,⚠️ YẾU DẦN,,,,,,0.0,0.0,1.0,0.0,0.0,?>?>⚠️ YẾU DẦN,-5.36,-7.83,25.15,-0.9400000000000004,,,-2.5700000000000003,,,-4.130000000000003,,,0.6302816901408451,0.5845070422535211,0.33098591549295775,-0.045774647887323994,0.12323943661971826,0.12323943661971826,0.19718309859154926,0.19718309859154926,-1.851851851851849,-1.851851851851849,-3.1928106962811453,-6.277630415561452,180100.0,0.622117825869186,0.8841433480608738,,,,,,,🔴 Forecast rủi ro,,1,2026-W30,True,True,True,0.0,1.8867924528301885,7.547169811320753,True,142,False,False,False,MATURE,MATURE,MATURE,2.112676056338028,8.450704225352112,3.5211267605633805,28.87323943661972,57.04225352112676,89.43661971830986,-9.859154929577464,-4.929577464788736,0.41757587780202343,⛔ RẤT YẾU
2026-07-27,VGT,⛔ RẤT YẾU,25.6,THEO DÕI,10600.0,1,⚠️ YẾU DẦN,⚠️ YẾU DẦN,,,,0.0,0.0,0.0,2.0,0.0,0.0,?>⚠️ YẾU DẦN>⚠️ YẾU DẦN,-2.75,-7.83,25.15,2.6100000000000003,,,0.0,,,0.0,,,0.6936619718309859,0.6408450704225352,0.4295774647887324,-0.052816901408450634,0.059859154929577496,0.059859154929577496,0.14084507042253513,0.14084507042253513,-1.851851851851849,-1.851851851851849,-2.5706638430542106,-5.861456483126116,127300.0,0.4446928545229071,0.7068295391449195,,,,,,,🔴 Forecast rủi ro,,1,2026-W31,True,True,True,1.8867924528301885,3.773584905660377,8.490566037735858,True,142,False,False,False,MATURE,MATURE,MATURE,2.112676056338028,5.633802816901409,2.8169014084507045,38.028169014084504,51.40845070422535,92.25352112676056,9.154929577464785,2.816901408450704,0.4133108510216227,⛔ RẤT YẾU
2026-07-28,VGT,⚠️ YẾU DẦN,29.5,THEO DÕI,10600.0,1,⛔ RẤT YẾU,⚠️ YẾU DẦN,⚠️ YẾU DẦN,,,1.0,0.0,1.0,2.0,0.0,0.0,⚠️ YẾU DẦN>⚠️ YẾU DẦN>⛔ RẤT YẾU,-0.93,-6.19,25.15,1.8199999999999998,3.4899999999999998,,1.6399999999999997,-0.9300000000000006,,0.0,-4.130000000000003,,0.7535211267605634,0.7394366197183099,0.2605633802816901,-0.014084507042253502,0.0,0.0,0.04225352112676051,0.04225352112676051,-1.851851851851849,-1.851851851851849,-2.0671228244580897,-5.441570026761822,211000.0,0.7462818540329283,1.657501963864886,,,,,,,🔴 Forecast rủi ro,,1,2026-W31,True,True,True,1.8867924528301885,4.716981132075482,7.547169811320753,True,142,False,False,False,MATURE,MATURE,MATURE,2.112676056338028,7.042253521126761,7.042253521126761,44.36619718309859,39.436619718309856,90.8450704225352,6.338028169014088,-1.4084507042253591,0.362725649672684,⚠️ YẾU DẦN
