snapshot_date,symbol,health,health_rank,price,rs5,rs10,rsi14,action,reason,saved_at,rsi_slope,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,dist_from_ema9_pct,obv,obv_ema9,volume,vol_ma20,volume_ratio20,dryup_ratio_5,dryup_ratio_10,near_bottom_20_pct,near_bottom_60_pct,dist_high20_pct,body_pct,total_score,E,R,O,S,RS,V,market_real,market_live,market_forecast,market_breadth,market_breadth_score,obv_status,group,pull_label,warning,status,green_2_confirm,early_green2,early_dry_green2,slope_state,market_regime,is_live_adjusted
2026-08-06,MML,⚠️ YẾU DẦN,3,27600.0,-5.15,1.47,42.97,🟠 HẠN CHẾ / GIẢM,RS yếu + Thiếu mẫu xác nhận + RSI yếu,2026-08-07T12:42:32+07:00,-9.51,28057.12,27900.0,0.56,0.27,-1.63,-1547400.0,-1553769.0,10900.0,22775.0,,1.21,1.27,4.15,4.15,-5.48,-2.47,3,0,0,1,1,0,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | RSI chững | Giá dưới EMA9 | Pull xấu,🟡,,,,🟡 Ổn định,,False
2026-08-06,MSN,⚠️ YẾU DẦN,3,67100.0,-1.18,4.84,46.7,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-4.82,66964.64,66570.0,0.59,1.01,0.2,101333900.0,101439531.0,2286900.0,4217820.0,,0.96,1.01,5.01,5.01,-3.59,-0.59,5,2,0,0,1,1,1,,,,,,🔴,MUA EARLY,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-06,NAB,⚠️ YẾU DẦN,3,11900.0,-3.25,-4.8,36.11,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Xu hướng giảm,2026-08-07T12:42:32+07:00,-5.65,12136.44,12477.5,-2.73,0.18,-1.95,57782900.0,60569136.0,1239200.0,2192670.0,,0.81,0.88,0.42,1.71,-11.85,-0.42,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,NTL,⚠️ YẾU DẦN,3,13500.0,-1.46,-6.9,21.98,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Xu hướng giảm,2026-08-07T12:42:32+07:00,-7.91,13862.92,14330.0,-3.26,-0.0,-2.62,70497900.0,70977926.0,224500.0,296110.0,,1.3,1.19,0.0,0.0,-10.6,-1.46,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,OIL,⚠️ YẾU DẦN,3,12900.0,-3.73,-3.01,41.57,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Vol chưa xác nhận,2026-08-07T12:42:32+07:00,-2.61,13094.8,13485.0,-2.89,-0.63,-1.49,88786300.0,89073281.0,466200.0,1598605.0,,0.6,0.59,0.0,1.57,-14.0,0.78,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-06,PC1,⚠️ YẾU DẦN,3,20850.0,-3.7,-0.71,45.05,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận + RS yếu,2026-08-07T12:42:32+07:00,-6.88,21241.01,21285.0,-0.21,-0.23,-1.84,123896100.0,125000538.0,2249300.0,2081300.0,,0.97,1.0,1.46,18.13,-6.5,-0.71,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,PDR,⚠️ YẾU DẦN,3,11800.0,-0.42,-2.48,34.23,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,2.5,11920.62,12445.0,-4.21,2.8,-1.01,235586100.0,237991182.0,6507400.0,8091115.0,,1.03,1.04,5.83,5.83,-17.77,-1.26,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,POW,⚠️ YẾU DẦN,3,13650.0,-0.36,0.74,46.75,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-5.83,13691.38,13677.5,0.1,1.32,-0.3,312256804.0,326012145.0,8307700.0,7808065.0,,1.02,0.87,3.41,3.41,-6.83,-1.09,1,0,0,0,1,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Pull xấu,🔴,,,,🟡 Ổn định,,True
2026-08-06,PVB,⚠️ YẾU DẦN,3,20700.0,-3.27,-0.48,33.06,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-0.33,20959.45,21715.0,-3.48,0.67,-1.24,1203100.0,1230825.0,36700.0,63165.0,,0.92,0.91,0.98,0.98,-15.85,0.49,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-06,PVD,⚠️ YẾU DẦN,3,18300.0,-3.17,-1.08,46.63,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,2.48,18302.41,18718.5,-2.22,0.27,-0.01,272271417.0,273602545.0,4081317.0,3822541.0,,0.82,0.73,4.57,4.57,-11.59,1.39,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,PVS,⚠️ YẾU DẦN,3,34000.0,-2.3,-0.87,41.34,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-2.18,34346.24,35290.0,-2.67,0.64,-1.01,121370300.0,124289333.0,1589900.0,2995310.0,,0.65,0.71,2.72,2.72,-13.27,-0.58,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-06,SHB,⚠️ YẾU DẦN,3,11700.0,-0.43,-2.5,38.46,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận + RSI yếu,2026-08-07T12:42:32+07:00,-2.89,11754.14,12005.0,-2.09,1.98,-0.46,1695088660.0,1755351802.0,36443100.0,53698045.0,,1.01,1.08,4.46,4.46,-12.69,-1.27,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,SSB,⚠️ YẾU DẦN,3,15100.0,-2.89,-3.51,36.97,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-11.56,15429.72,15635.0,-1.31,-0.05,-2.14,28638600.0,32928906.0,2108400.0,2196650.0,,0.99,0.96,0.0,10.62,-7.93,-1.31,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,TCB,⚠️ YẾU DẦN,3,29050.0,-0.85,-0.68,38.74,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-6.16,29392.23,30005.0,-2.04,2.02,-1.16,345612409.0,357810748.0,12340987.0,12810389.0,,1.03,0.96,2.83,2.83,-13.67,-2.19,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,TCH,⚠️ YẾU DẦN,3,11900.0,3.03,0.0,38.79,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-2.19,11970.6,12420.0,-3.62,3.12,-0.59,146017300.0,149752686.0,3604100.0,5168960.0,,1.11,1.02,8.18,8.18,-19.05,-2.86,2,0,0,0,0,1,1,,,,,,🔴,TÍCH LŨY,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,TCM,⚠️ YẾU DẦN,3,16650.0,-0.3,-6.98,30.62,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,3.8,16854.66,17737.5,-4.98,1.65,-1.21,-9752400.0,-8598349.0,598800.0,1237690.0,,0.99,1.08,2.15,2.15,-17.16,-0.89,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,TCX,⚠️ YẾU DẦN,3,39550.0,-2.59,-3.77,41.86,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận + RSI yếu,2026-08-07T12:42:32+07:00,-5.91,40096.04,40795.0,-1.71,0.98,-1.36,18104800.0,20700819.0,1090000.0,1728600.0,,1.16,0.94,5.47,5.47,-10.72,-0.13,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,TVN,⚠️ YẾU DẦN,3,8800.0,1.15,-1.12,39.09,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + RSI yếu,2026-08-07T12:42:32+07:00,-4.24,8965.39,9360.0,-4.22,3.8,-1.84,36326500.0,36539259.0,324200.0,495175.0,,0.81,0.7,6.02,6.02,-23.48,-3.3,2,0,0,0,0,1,1,,,,,,🔴,TÍCH LŨY,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-06,TVS,⚠️ YẾU DẦN,3,13450.0,-2.18,-5.94,42.43,🟠 HẠN CHẾ / GIẢM,OBV xấu + Vol chưa xác nhận + Xu hướng giảm,2026-08-07T12:42:32+07:00,-4.51,13723.93,14167.5,-3.13,1.05,-2.0,4915693.0,5018084.0,24507.0,214295.0,,0.36,0.4,2.28,5.08,-18.24,-1.82,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VCG,⚠️ YẾU DẦN,3,15700.0,0.32,-0.63,38.88,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,0.13,15743.21,16159.0,-2.57,2.47,-0.27,232682000.0,234047142.0,1904400.0,3503630.0,,0.8,0.77,3.97,3.97,-16.67,-0.95,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VCK,⚠️ YẾU DẦN,3,30750.0,-1.28,1.15,46.38,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-4.05,30673.63,30687.5,-0.05,1.92,0.25,72323300.0,72367599.0,1598900.0,2689555.0,,1.14,1.04,8.47,8.47,-7.93,-0.32,2,1,0,0,0,0,1,,,,,,🔴,TÍCH LŨY,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VDS,⚠️ YẾU DẦN,3,11850.0,-2.87,-6.32,38.02,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-2.55,12051.99,12665.0,-4.84,3.76,-1.68,46823300.0,48403251.0,580700.0,1381890.0,,0.68,0.7,5.8,5.8,-27.08,-1.25,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VHC,⚠️ YẾU DẦN,3,53000.0,-2.03,-1.67,36.81,🟠 HẠN CHẾ / GIẢM,OBV xấu + Vol chưa xác nhận + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,1.12,53534.27,54680.0,-2.1,0.86,-1.0,295300.0,632677.0,563700.0,244550.0,,1.08,0.85,0.76,0.76,-9.4,-0.93,-2,0,0,0,0,0,-2,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VIB,⚠️ YẾU DẦN,3,14650.0,-0.68,0.34,40.47,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-3.25,14711.58,14910.0,-1.33,1.59,-0.42,208797304.0,212796892.0,3997200.0,7331530.0,,1.08,0.91,3.53,3.53,-10.12,-1.01,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VPB,⚠️ YẾU DẦN,3,24750.0,-1.0,-1.0,39.81,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Thiếu mẫu xác nhận,2026-08-07T12:42:32+07:00,-7.73,25148.58,25362.5,-0.84,1.6,-1.58,1313996992.0,1328594530.0,14053700.0,15230940.0,,0.86,0.87,1.64,1.64,-10.65,-2.94,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,VPX,⚠️ YẾU DẦN,3,25350.0,-0.2,-4.7,43.03,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận + RSI yếu,2026-08-07T12:42:32+07:00,-5.71,25638.86,26060.0,-1.62,1.46,-1.13,8530300.0,10238309.0,1169900.0,1329630.0,,0.84,0.9,4.97,4.97,-10.58,-1.17,0,0,0,0,0,0,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-06,C4G,⛔ RẤT YẾU,4,5500.0,-3.51,-5.17,26.87,🔴 TRÁNH / BÁN,OBV xấu + RSI yếu + Xu hướng giảm,2026-08-07T12:42:32+07:00,-5.45,5684.14,5935.0,-4.23,1.09,-3.24,14938100.0,15050914.0,105800.0,223845.0,,1.14,0.96,0.0,0.0,-19.12,-1.79,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-06,HUT,⛔ RẤT YẾU,4,13600.0,-8.11,-9.33,8.95,🔴 TRÁNH / BÁN,OBV xấu + RSI yếu + Xu hướng giảm,2026-08-07T12:42:32+07:00,-6.48,14339.34,14815.0,-3.21,-1.61,-5.16,29534300.0,35300887.0,1575600.0,2491940.0,,1.44,1.24,0.0,0.0,-10.53,-2.86,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-06,PVC,⛔ RẤT YẾU,4,11600.0,-4.13,-3.33,37.49,🔴 TRÁNH / BÁN,OBV xấu + Xu hướng giảm + Vol chưa xác nhận,2026-08-07T12:42:32+07:00,-3.41,11833.79,12250.0,-3.4,0.07,-1.98,59347300.0,60034740.0,127900.0,453215.0,,0.96,0.79,0.87,0.87,-16.55,-0.85,1,0,0,0,0,0,1,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-07,ACB,🌱 ĐANG HỒI,0,22650.0,3.42,0.67,52.65,🟢 MUA / GIỮ,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-10T14:47:19+07:00,3.12,22430.55,22620.0,-0.84,0.19,0.98,-20515747.0,-21021948.0,11838153.0,17385013.0,,0.64,0.74,3.42,16.09,-5.03,2.72,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,ANV,🌱 ĐANG HỒI,0,17600.0,3.23,4.14,42.91,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-10T14:47:19+07:00,3.37,17387.87,17502.45,-0.65,2.4,1.22,43712400.0,42869304.0,507800.0,572930.0,,0.86,0.87,8.99,8.99,-12.87,2.62,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,BFC,🌱 ĐANG HỒI,0,53000.0,3.72,6.85,49.63,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + RSI cải thiện,2026-08-10T14:47:19+07:00,5.89,51811.82,52482.5,-1.28,2.24,2.29,29260600.0,28889927.0,228800.0,189235.0,,0.73,1.05,8.16,8.16,-11.37,2.32,7,1,0,2,0,2,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,BID,🌱 ĐANG HỒI,0,39450.0,3.82,9.58,57.14,🟢 MUA / GIỮ,OBV tốt + RSI cải thiện + Xu hướng lên,2026-08-10T14:47:19+07:00,9.6,37896.32,37486.5,1.09,2.65,4.1,152486600.0,143761233.0,8649000.0,4474665.0,,1.16,1.02,13.69,13.69,-3.83,4.09,10,2,1,2,1,2,2,,,,,,🟢,CP MẠNH,PULL XẤU,Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,BSR,🌱 ĐANG HỒI,0,26850.0,5.92,11.87,60.0,🟢 MUA / GIỮ,OBV tốt + RSI cải thiện + Xu hướng lên,2026-08-10T14:47:19+07:00,10.68,25350.08,24977.5,1.49,1.75,5.92,648512000.0,631725503.0,19092500.0,9330255.0,,0.86,0.89,16.74,16.74,-2.19,6.34,10,2,1,2,1,2,2,,,,,,🟢,CP MẠNH,PULL XẤU,Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,BVH,🌱 ĐANG HỒI,0,67500.0,12.31,18.42,65.39,🟢 MUA / GIỮ,OBV tốt + Xu hướng lên + RSI cải thiện,2026-08-10T14:47:19+07:00,8.72,62759.08,59955.0,4.68,2.33,7.55,18027400.0,16577326.0,1276400.0,431725.0,,1.38,1.07,19.26,19.26,4.01,7.83,12,2,2,2,2,2,2,,,,,,🟢,GÀ TĂNG TỐC,PULL XẤU,Pull xấu,🟡,,,,🟢 Tăng tốc,,True
2026-08-07,CII,🌱 ĐANG HỒI,0,14250.0,8.78,4.78,45.42,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + RS mạnh,2026-08-10T14:47:19+07:00,4.54,13883.22,14242.5,-2.52,3.54,2.64,602256153.0,590664519.0,8335549.0,8730927.0,,1.01,0.96,12.65,12.65,-14.67,3.26,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,CSV,🌱 ĐANG HỒI,0,22300.0,5.19,3.72,50.37,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + RSI cải thiện,2026-08-10T14:47:19+07:00,4.23,21812.49,22020.0,-0.94,1.86,2.23,-2434100.0,-3358626.0,434900.0,465095.0,,0.88,0.86,11.5,11.5,-11.16,0.0,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,CTD,🌱 ĐANG HỒI,0,62800.0,2.95,13.97,48.03,🟢 MUA / GIỮ,OBV tốt + Vị trí giá tốt + Xu hướng lên,2026-08-10T14:47:19+07:00,-2.09,61625.46,61065.0,0.92,3.38,1.91,10853900.0,10390581.0,317900.0,468225.0,,0.99,0.93,13.97,13.97,-9.64,2.11,6,2,0,2,1,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | RSI chững | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,CTG,🌱 ĐANG HỒI,0,32750.0,6.33,12.93,60.65,🟢 MUA / GIỮ,OBV tốt + RSI cải thiện + Xu hướng lên,2026-08-10T14:47:19+07:00,5.93,31363.77,30761.0,1.96,2.91,4.42,388144800.0,367869296.0,14932900.0,9844125.0,,1.05,0.95,13.91,13.91,-3.05,4.13,10,2,1,2,1,2,2,,,,,,🟢,CP MẠNH,PULL XẤU,Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,CTR,🌱 ĐANG HỒI,0,76900.0,6.95,10.01,65.73,🟢 MUA / GIỮ,OBV tốt + Xu hướng lên + RSI cải thiện,2026-08-10T14:47:19+07:00,7.13,73777.31,71225.0,3.58,2.77,4.23,-7038300.0,-8338147.0,474400.0,312285.0,,1.44,1.13,15.81,15.81,1.18,1.18,12,2,2,2,2,2,2,,,,,,🟢,GÀ TĂNG TỐC,PULL XẤU,Pull xấu,🟡,🟢 GREEN 2,,,🟢 Tăng tốc,,True
2026-08-07,DBC,🌱 ĐANG HỒI,0,16750.0,2.76,4.04,45.98,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-10T14:47:19+07:00,3.37,16555.47,16557.45,-0.01,1.73,1.18,9874765.0,5966820.0,2244265.0,2222693.0,,0.89,0.81,6.69,6.69,-6.16,1.52,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,DCM,🌱 ĐANG HỒI,0,31850.0,3.75,7.78,50.84,🟢 MUA / GIỮ,OBV tốt + RSI cải thiện + Vị trí giá tốt,2026-08-10T14:47:19+07:00,6.59,31037.46,30969.95,0.22,2.12,2.62,67479600.0,64036630.0,4022800.0,2074205.0,,0.88,0.87,10.21,10.21,-6.19,3.24,9,2,0,2,1,2,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,DGC,🌱 ĐANG HỒI,0,43550.0,11.38,18.18,55.56,🟢 MUA / GIỮ,OBV tốt + RSI cải thiện + Vol xác nhận,2026-08-10T14:47:19+07:00,18.24,40971.92,41082.5,-0.27,5.38,6.29,-121587400.0,-123278855.0,802700.0,843795.0,,0.72,0.94,20.97,20.97,-7.14,-4.91,6,1,1,2,0,2,0,,,,,,🟢,MUA EARLY,PULL XẤU,Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,DGW,🌱 ĐANG HỒI,0,40450.0,10.52,20.75,63.31,🟢 MUA / GIỮ,OBV tốt + Xu hướng lên + RSI cải thiện,2026-08-10T14:47:19+07:00,2.28,38256.97,36795.0,3.97,4.04,5.73,59591193.0,56112308.0,1384393.0,962635.0,,1.51,1.24,22.02,22.02,0.0,1.38,11,2,1,2,2,2,2,,,,,,🟢,GÀ TĂNG TỐC,PULL XẤU,Pull xấu,🟡,🟢 GREEN 2,,,🟢 Tăng tốc,,True
2026-08-07,DIG,🌱 ĐANG HỒI,0,10950.0,8.96,6.31,46.11,🟢 MUA / GIỮ,OBV tốt + RS mạnh + RSI cải thiện,2026-08-10T14:47:19+07:00,4.4,10655.48,10980.0,-2.96,3.18,2.76,191611904.0,180896813.0,5526904.0,10246685.0,,0.95,1.07,13.0,13.0,-14.45,2.34,5,1,0,2,0,2,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,DPG,🌱 ĐANG HỒI,0,30350.0,9.57,12.83,47.13,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + RS mạnh,2026-08-10T14:47:19+07:00,-2.27,29448.41,29217.5,0.79,4.1,3.06,22186700.0,21924870.0,350800.0,417335.0,,1.35,1.02,16.51,16.51,-11.77,2.88,8,2,0,2,1,2,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | RSI chững | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,DPM,🌱 ĐANG HỒI,0,22350.0,1.36,5.62,55.37,🟢 MUA / GIỮ,OBV tốt + Vị trí giá tốt + Vol xác nhận,2026-08-10T14:47:19+07:00,0.99,21864.43,21722.5,0.65,0.55,2.22,76430600.0,74626605.0,3779500.0,3073900.0,,1.04,0.85,8.23,8.23,-2.57,3.47,9,2,1,2,1,1,2,,,,,,🟢,CP MẠNH,PULL XẤU,Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-07,DXG,🌱 ĐANG HỒI,0,11000.0,6.8,8.91,45.06,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-10T14:47:19+07:00,2.5,10814.27,11051.0,-2.14,2.48,1.72,580349704.0,561453045.0,12992900.0,11063950.0,,0.76,0.94,10.33,10.33,-11.65,0.46,6,1,0,2,0,2,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,✅ EARLY GREEN2,,🔴 Yếu,,True
2026-08-07,EVF,🌱 ĐANG HỒI,0,12500.0,2.46,0.0,48.77,🟢 MUA / GIỮ,OBV tốt + Vị trí giá tốt + Vol xác nhận,2026-08-10T14:47:19+07:00,0.36,12389.9,12392.5,-0.02,0.97,0.89,152311555.0,150851282.0,1312455.0,1805953.0,,0.65,0.69,5.93,5.93,-4.21,1.21,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-07,FCN,🌱 ĐANG HỒI,0,10900.0,2.35,0.93,45.05,🟢 MUA / GIỮ,OBV tốt + Vị trí giá tốt + Vol xác nhận,2026-08-10T14:47:19+07:00,5.51,10824.78,10872.5,-0.44,1.54,0.69,36307400.0,36239352.0,328300.0,400280.0,,1.17,1.2,4.81,4.81,-5.22,0.46,4,1,0,1,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
